label,name,year,England,Scotland,Wales,Irish.Republic,Rest.of.UK,India,Pakistan,Europe,Rest.of.world,UK,non.UK
05CFFS,Rawmarsh West,2001,96.60464380711026,0.933157703919735,0.5314377713530638,0.36096890794138964,0.3430064379016566,0.02870251684091699,0.048664617271871616,0.5123616183316139,0.6370566193294833,98.41224572028472,1.5877542797152755
05CFFT,St.John's,2001,95.68354544721879,1.3144709042435865,0.5603199268215264,0.35339680782944305,0.4746621891592538,0.16355397119621168,0.02593322498882052,0.7754949671981313,0.6486225613442398,98.03299846744315,1.9670015325568462
05CFFU,Swinton,2001,97.25527747985366,0.923028385878494,0.2991385739759817,0.32550083048655165,0.3443495358639961,0.05562746019492109,0.052877128606953906,0.34659449001723563,0.39760611512219557,98.82179397557213,1.1782060244278578
05CFFW,Thorpe Hesley,2001,97.20117644381243,0.7335542458095801,0.4839448911165288,0.12490939115377632,0.3511709157684219,0.1444724743522384,0,0.46040385080162016,0.5003677871854096,98.76984649650696,1.2301535034930446
05CFFX,Thurcroft/Whiston,2001,95.83775491389392,1.0432328669819964,0.6724176704905902,0.3192729201313701,0.6314740815730534,0.18244637777762351,0.25210564475360703,0.6112902721835585,0.4500052522142832,98.18487953293956,1.8151204670604424
05CFFY,Wath,2001,96.92299475981848,0.9804045092316721,0.4004009143382849,0.45170642786914134,0.42097116796277895,0.028054428382935225,2.3746508625169127e-4,0.339307788265946,0.4559225390445125,98.72477135135122,1.2752286486487867
05CGFA,Beauchief,2001,94.02191379367581,1.0432447622470247,0.6261564720452208,0.5906897418867422,0.9504285257475156,0.29163801807117734,0.15910052461454582,0.9615948977907738,1.3552332639212006,96.64174355371557,3.3582564462844395
05CGFB,Birley,2001,96.7888544438844,0.7432485010620881,0.5321772156383795,0.27552511025779136,0.41893883356075906,0.14155281958461297,0.03355870462903785,0.5912653893016535,0.4748789820812813,98.48321899414563,1.5167810058543771
05CGFC,Brightside,2001,93.66636532556169,0.5995223579720262,0.3963768689881293,0.3282248984206954,0.6167136766181744,0.23405731784800163,1.0898327565398396,0.6069064097445337,2.462000388306917,95.27897822914001,4.721021770859988
05CGFD,Broomhill,2001,81.78859496835565,1.7053271900838964,1.8666496619106965,0.7310134589069789,2.7303875091691387,0.6883482106053487,0.5732275843562299,2.9929654210198593,6.923485995592206,88.09095932951938,11.909040670480623
05CGFE,Burngreave,2001,74.92798566957228,0.8159624890164294,0.621181552406239,0.5198355349527022,0.8406509769886648,0.7213020688443423,7.944384973146495,1.0883675648493638,12.52032917022349,77.20578068798362,22.794219312016395
05CGFF,Castle,2001,85.30378654811076,1.0164476290549802,0.5628200284491334,0.4829227128279678,1.1870494180454956,0.31699974074417453,2.1874187138058225,2.1201209833061054,6.822434225655566,88.07010362366037,11.929896376339634
05CGFG,Chapel Green,2001,96.31549200017388,0.6623268329185769,0.3774048682230918,0.31300033416053874,0.4710056839217439,0.18990637464065502,0.308243168730221,0.503146314259703,0.859474422971598,97.8262293852373,2.1737706147627156
05CGFH,Darnall,2001,84.25904710256044,0.46308707266450094,0.42598869833750724,0.3860498338233212,0.5562448012763238,0.7086942546480194,7.198742525996382,0.6298530568280235,5.372292653865463,85.70436767483878,14.29563232516121
05CGFJ,Dore,2001,92.85044640272191,1.4569193744301308,0.9506809450717897,0.43543679926923456,1.0661531362357646,0.27962192817107107,0.1661848860176296,1.0938873432344813,1.7006691848479698,96.32419985845961,3.6758001415403863
05CGFK,Ecclesall,2001,89.47738778807259,1.7888447927079059,1.21501966888608,0.5749391937433801,1.4851561564729092,0.7104060337065546,0.39395234867591644,1.598820940463139,2.755473077271516,93.9664084061395,6.033591593860507
05CGFL,Firth Park,2001,85.73615567066356,0.6457239140782954,0.3452827176341969,0.3378197113260148,0.6869450724235832,0.36926873906553676,5.675858001964335,0.8873552238593658,5.315590948985123,87.41410737479963,12.585892625200376
05CGFM,Hallam,2001,89.62328374197888,1.588613860119655,1.0410924489294866,0.46560090265541754,1.4470043593703665,0.6772589399356577,0.19050989736549864,1.3796558122114069,3.586980037433622,93.69999441039839,6.300005589601603
05CGFN,Handsworth,2001,96.28494018358028,0.6788779311532039,0.4768194748633859,0.35362566783963756,0.5213793450834314,0.12430762306293335,0.15864794891055634,0.5712373082431247,0.8301645172634342,97.9620169346803,2.037983065319686
05CGFP,Heeley,2001,92.36544984728575,1.0454470564941767,0.6290238396564217,0.34617600814898847,1.0221324493984452,0.13561559855058072,0.9348289628570112,1.0040210552710551,2.517305182337581,95.0620531928348,4.937946807165217
05CGFQ,Hillsborough,2001,95.81967345351326,0.8516736914807498,0.43313741709561954,0.4015551742545713,0.6627376308845561,0.05417650760688278,0.0877693872793494,0.618342376673211,1.0709343612118198,97.76722219297419,2.232777807025834
05CGFR,Intake,2001,96.11596981544295,0.6743255024022642,0.389250524110775,0.41054254048060024,0.577370043484741,0.0985141026723606,0.1156791796067827,0.5287368468458299,1.0896114449536993,97.75691588544073,2.243084114559273
05CGFS,Manor,2001,95.87280936301006,0.7798744764654882,0.3186069916543317,0.3604632728606272,0.6307282006266526,0.07601239707185513,0.5683560461145187,0.404213203530636,0.9889360486658335,97.60201903175654,2.3979809682434707
05CGFT,Mosborough,2001,95.96380230876927,0.7920541702578955,0.39692628443955086,0.22350168805379203,0.7013391304493519,0.12890081255638886,0.08860666696003758,0.7361786473294214,0.9686902911842882,97.85412189391607,2.145878106083928
05CGFU,Nether Edge,2001,82.92048634876163,1.5364856526908188,1.4607676912056864,0.7264865119694182,1.8281300480065983,0.836484632498378,4.271224104068887,2.0713186996668345,4.348616311131758,87.74586974066473,12.254130259335277
05CGFW,Nether Shire,2001,95.74645441039496,0.6833589617972613,0.46043289738564724,0.5641767704899869,0.5103901841593913,0.17507483867948606,0.35139646132005264,0.49360361480852266,1.0151118609646914,97.40063645373726,2.5993635462627394
05CGFX,Netherthorpe,2001,80.0883427090088,1.3658400722739834,1.288743013408378,0.7662864493684483,2.8448844017392285,0.550962475657743,0.8015027152255629,2.746277520739704,9.547160642578154,85.58781019643038,14.412189803569612
05CGFY,Norton,2001,95.0598463732761,0.7496415597041262,0.5710403931774305,0.4005368096328161,0.9383651292582136,0.16462339466883896,0.14348748949172646,0.9165129644957566,1.0559458862949904,97.31889345541587,2.6811065445841287
05CGFZ,Owlerton,2001,95.51358866019773,0.7152324348460595,0.43430397595270037,0.16066369465305347,0.6445117364049979,0.16128981953686733,0.20091783174040703,0.643938638124987,1.5255532085432064,97.30763680740148,2.6923631925985214
05CGGA,Park,2001,92.7767955244212,0.6862362278092458,0.6505248636413714,0.5395850886903942,1.0350558154051765,0.2331007847577371,0.4924478401535398,1.0927326560781223,2.493521199043221,95.14861243127699,4.851387568723014
05CGGB,Sharrow,2001,73.80906599206305,1.2994221085758417,1.0592068080376242,0.6864758144257654,2.663749398540692,0.8509067949778818,4.48364400658655,2.9456776049913853,12.201851471801204,78.83144430721721,21.168555692782785
05CGGC,Southey Green,2001,95.40469028134233,0.6088380882198621,0.48242227602597315,0.21180896330405902,0.39890274743675963,0.2908750678916764,0.7051920663378028,0.3968717116807326,1.5003987977608098,96.89485339302492,3.1051466069750804
05CGGD,South Wortley,2001,95.945329196545,0.7265328059327257,0.5142323987832538,0.2853476933435446,0.6259124122347639,0.14700530425182512,0.19579920428878378,0.608776260465429,0.9510647241546661,97.81200681349574,2.1879931865042486
05CGGE,Stocksbridge,2001,96.50281600395529,0.8390228331586452,0.5876880695209049,0.33740735164151825,0.4269258278282071,0.10306159396365579,0.09153879811360716,0.4270235421993969,0.6845159796187734,98.35645273446306,1.6435472655369514
05CGGF,Walkley,2001,92.62184638320551,1.1215417528137321,0.9320918523940411,0.38032724088305875,1.0683484149542704,0.17245687506737564,0.3620076186301518,1.1611246859343587,2.180255176117511,95.74382840336754,4.256171596632456
05CFFA,Anston/Woodsetts,2011,96.2547151308695,1.1691326998723373,0.5490011023002975,0.14549654297378398,0.2288285810490192,0.1647147829023545,0.04579099975184759,0.7312318207965218,0.7110883394843344,98.20167751409114,1.7983224859088422
05CFFB,Aston/Orgreave/Ulley,2011,96.10413598744226,0.7419790625379624,0.3729803134368079,0.22992709542697531,0.1998447934425851,0.18586903539483496,0.13669099746709806,0.8863986929148573,1.1421740219366134,97.41894015685962,2.581059843140379
05CFFC,Boston,2011,80.00102401332695,0.9615313826014793,0.3400491801479581,0.41751638938727015,0.18438959348045852,1.6121785853293176,7.3150060717397425,4.101241205456038,5.067063578530791,81.48699416955685,18.51300583044316
05CFFD,Bramley/Ravenfield/Wickersley,2011,96.45741496621348,0.8476828503473693,0.4228575000928439,0.2057619230709499,0.1725622936927627,0.2613827479618791,0.1446009935271585,0.7008126125680226,0.7869241125255413,97.90051761034645,2.0994823896535513
05CFFE,Brampton/Melton/Wentworth,2011,96.17907420659462,0.8862524056910142,0.45794230705968564,0.15100876541828243,0.16232978814478102,0.051678180747494924,0.07326129828650858,1.064468191389734,0.9739848566678807,97.68559870749009,2.314401292509901
05CFFF,Brinsworth/Catcliffe/Treeton,2011,95.17540245086104,0.6050480029498152,0.21716106774168278,0.18360538824185846,0.09830872875876241,0.15074696599797494,0.8059345617898579,1.1566188129056636,1.6071740207533367,96.09592025031131,3.904079749688692
05CFFG,Broom,2011,92.13020920589582,0.714209646031494,0.35712831031623077,0.3768668740544046,0.16865221168070843,0.803787165653054,2.5409299845513558,1.0820172016128717,1.8261994002040478,93.37019937392425,6.629800626075734
05CFFH,Central,2011,76.44969062802346,0.7456949535013371,0.2743828953686158,0.18682797135794596,0.10993519860950998,0.46089595567286523,7.383308487494119,7.733911877035913,6.655352032936237,77.57970367550293,22.42029632449708
05CFFJ,Dalton/Hooton Roberts/Thrybergh,2011,96.09715581708792,0.7581460001890197,0.23733344434792142,0.26332164425285504,0.16945630140255916,0.1804997814415755,0.12895299188994286,0.9539664718776409,1.21116754751057,97.26209156302743,2.7379084369725843
05CFFK,Greasebrough,2011,96.17185006839972,0.5047697167135511,0.3320353227781909,0.2828198012945281,0.14752303843556644,0.12303103139986626,0.07499357324821765,0.9848055506322925,1.3781718970980594,97.15617814632704,2.843821853672964
05CFFL,Herringthorpe,2011,90.6606458307992,0.8423172858841832,0.23170313587617067,0.3582820585505827,0.24201566976971203,0.24259524670738594,2.236412482791971,2.046054403977295,3.1399738856434904,91.97668192232926,8.023318077670725
05CFFM,Kimberworth,2011,96.03186624132123,0.4071402218184295,0.18142540532835966,0.4108173742860864,0.16137545297774536,0.08688454982655788,0.2638368621570799,1.150801254737013,1.3058526375475026,96.78180732144575,3.2181926785542396
05CFFN,Kiveton Park,2011,94.94593665640005,1.4754286007246815,0.4970065302332858,0.14488689192930893,0.2555383692623341,0.08152388075073558,0.0945247714784207,1.0922001118793947,1.4129541873417757,97.17391015662037,2.8260898433796355
05CFFP,Maltby,2011,95.65758428324833,1.6916617515323646,0.3038152413330883,0.2978112829192834,0.12516669600745567,0.18349673106666653,0.06971914513486886,0.917777128351285,0.7529677404066696,97.77822797212123,2.2217720278787736
05CFFQ,Park,2011,75.84234786032779,0.5562357524316992,0.13909162132831784,0.3770162595974119,0.14895665154305932,0.3081912537446293,6.913346698511351,8.66448857210531,7.050325330410419,76.68663188563087,23.313368114369123
05CFFR,Rawmarsh East,2011,95.90460696407001,0.7817220667029797,0.5340840730119473,0.326357733126234,0.14826521102965787,0.06936130717851094,0.1383022968632432,0.8607269605867446,1.236573387430675,97.3686783148146,2.6313216851854078
05CFFS,Rawmarsh West,2011,95.48386729803474,0.7886073845241376,0.4224413323339675,0.2534868953750935,0.15023736858090692,0.12192492703426072,0.17854072565431242,1.088941517211974,1.511952551250617,96.84515338347374,3.1548466165262576
05CFFT,St.John's,2011,95.45658731178435,1.263786491519563,0.42105716391080944,0.1891312934953078,0.13841292936583202,0.12599572148728289,0.008476966675157592,1.4083399530528884,0.9882121687088128,97.27984389658054,2.7201561034194492
05CFFU,Swinton,2011,96.95573415996301,0.856066412509617,0.2667762110254924,0.14587161114080074,0.15516263149869056,0.04567047890166971,0.09140781471965537,0.7431199153215368,0.7401907649195316,98.23373941499682,1.7662605850031943
05CFFW,Thorpe Hesley,2011,96.64079936602154,0.6452612639123478,0.2887222463883221,0.11642540867977785,0.11604738462986139,0.12675741909259108,0.08385443025375967,0.8415228071573241,1.1406096738644667,97.69083026095207,2.3091697390479196
05CFFX,Thurcroft/Whiston,2011,95.58787200572918,0.8862487484171221,0.40911877857528817,0.16562150627161742,0.16561457103753793,0.23376156371137455,0.4872042097775344,0.798542317066596,1.2660162994137472,97.04885410375913,2.9511458962408694
05CFFY,Wath,2011,96.07558635907083,0.6940567301567975,0.39080805914270755,0.2594168335458107,0.12925088837407506,0.09272439399790834,0.06493693992459434,0.9316942421417642,1.3615255536455357,97.28970203674442,2.7102979632556137
05CGFA,Beauchief,2011,93.5208943720194,1.1155765268335731,0.5350182548907719,0.46446631809074324,0.2724022905649551,0.3960960700708908,0.3175443197158464,1.3796826405932012,1.9983192072206204,95.4438914443087,4.556108555691302
05CGFB,Birley,2011,96.05410896440317,0.593845528275083,0.32616100377766516,0.24672514581103835,0.1694739439334114,0.13399119542029347,0.10847631986471067,0.993153879990065,1.3740640185245587,97.14358944038933,2.856410559610666
05CGFC,Brightside,2011,86.11083155772296,0.5026401134606092,0.26554909361560053,0.17377666094383093,0.16377028868982457,0.4680734162987886,2.2807067626685287,2.809700180064393,7.224951926535465,87.042791053489,12.957208946511006
05CGFD,Broomhill,2011,84.33321039934908,1.3392743435391405,1.3193949523977722,0.5029372880484884,0.6955382125799965,1.0783255670173928,0.3969779559777703,3.432068712002419,6.902272569087945,87.68741790786599,12.312582092134015
05CGFE,Burngreave,2011,63.08952136114531,0.40249808545181975,0.4826647917371283,0.41369022376241804,0.12676888000653003,1.213617316503858,7.838861551396315,4.132999167862521,22.299378622134107,64.10145311834079,35.898546881659215
05CGFF,Castle,2011,77.51233756817821,0.630644098576626,0.3415585930686366,0.4378771473233647,0.33363392396052505,1.6477464946401257,2.7622439644032837,5.281698830373202,11.052259379476018,78.818174183784,21.181825816215994
05CGFG,Chapel Green,2011,96.40816564330143,0.6349908549453712,0.25684821644894396,0.23462025729262845,0.22675456679041042,0.1876853695198479,0.09717845424188598,0.7335011670515392,1.2202554704079356,97.52675928148615,2.4732407185138374
05CGFH,Darnall,2011,77.11937402050609,0.32586377956633206,0.2846091654179385,0.22744305797076986,0.13322421563954065,0.46554803731890404,8.598241687352232,3.5053961287201076,9.3402999075081,77.8630711811299,22.136928818870114
05CGFJ,Dore,2011,91.8241142669994,1.4570359950188558,0.7495295078275015,0.42756002431222717,0.3745991247991616,0.38010779905690134,0.3166741768558583,1.5569711212448811,2.913407983885225,94.40527889464492,5.594721105355093
05CGFK,Ecclesall,2011,89.83173489035778,1.6548902106681547,0.8898429894780023,0.5070223801397308,0.44734982408678997,0.7103707823010874,0.5566568945969793,1.79895652937714,3.603175498994343,92.82381791459072,7.17618208540928
05CGFL,Firth Park,2011,75.95572934667699,0.3713664713431346,0.22811209950974728,0.26536198161631275,0.15913566693147235,1.3107898484437621,7.2073938652531675,4.2451258432962335,10.256984876929174,76.71434358446135,23.28565641553865
05CGFM,Hallam,2011,87.95711049085489,1.3943300624428316,0.938345110296752,0.3826460746764384,0.46143415241855373,1.2323264170930712,0.38804850492222237,2.133631809946563,5.112127377348688,90.75121981601302,9.248780183986984
05CGFN,Handsworth,2011,95.21629945468061,0.5519238349227441,0.3009440280839486,0.1995342886791706,0.17319039335491138,0.1583443756340449,0.2022867588524638,0.8800054055954848,2.3174714601966193,96.24235771104222,3.7576422889577836
05CGFP,Heeley,2011,87.08435906109915,0.9583875918831956,0.5767488064040909,0.3930088543388068,0.2692506962025049,0.3372912983952922,1.2362564798766826,3.039739677660554,6.104957534139732,88.88874615558895,11.111253844411067
05CGFQ,Hillsborough,2011,94.54341022735817,0.8392621529861677,0.4388754622659229,0.25787465498067974,0.2468161028329781,0.1701286214014769,0.08225100224312015,1.343246154534771,2.0781356213967017,96.06836394544324,3.9316360545567495
05CGFR,Intake,2011,94.56345975643148,0.6089138292909404,0.20858468290315008,0.2908816395640017,0.25794579611370083,0.12622798508824834,0.06596567559461947,1.339032043196164,2.53898859181769,95.63890406473928,4.361095935260724
05CGFS,Manor,2011,88.67689335923757,0.4560887452819191,0.2239762703093744,0.2079149313250637,0.22401935969567624,0.2957780897094141,0.9656919467326428,3.0477102377965,5.9019270599118485,89.58097773452454,10.41902226547547
05CGFT,Mosborough,2011,95.33202657196918,0.7583315926892592,0.38994705291595366,0.17670542277602835,0.1611149672313925,0.19643665384846046,0.09004648553460763,1.185427641769417,1.7099636112657042,96.6414201848058,3.3585798151942177
05CGFU,Nether Edge,2011,81.45763456129012,1.3966372819654762,1.2364030781524795,0.5674264079544378,0.5224026358668764,1.4048861031169058,4.814354493813367,3.4333478162927076,5.1669076215476215,84.61307755727496,15.38692244272504
05CGFW,Nether Shire,2011,91.20334519617958,0.6034113702655772,0.16014489473957763,0.3507085219102504,0.19092244879834727,0.511118563578755,0.7878765309159896,1.1642057691791914,5.028266704432719,92.15782390998308,7.842176090016905
05CGFX,Netherthorpe,2011,64.84537130311388,0.9503595372119996,0.9028761885651906,0.3977352981825089,0.5255009199517862,1.9124754316845614,0.5494992229135752,5.828171647394993,24.088010450981507,67.22410794884284,32.77589205115714
05CGFY,Norton,2011,92.10214977374626,0.6386918786043434,0.3886740964483782,0.3608903458622468,0.15950720457756953,0.09042903966984157,0.24991836092033928,1.3927498860405068,4.616989414130508,93.28902295337656,6.710977046623443
05CGFZ,Owlerton,2011,93.2559176927635,0.7466851163347918,0.2420915137938583,0.1866287688996049,0.18680393583768817,0.15266946687266228,0.18043745025129074,1.4870070147448824,3.561759040501724,94.43149825872983,5.568501741270165
05CGGA,Park,2011,87.47624580044253,0.6090941999896188,0.2761952180348403,0.481193290791621,0.27637182599547844,0.7164447567443561,0.6031166156352727,2.69066741381899,6.870670878547289,88.63790704446247,11.362092955537529
05CGGB,Sharrow,2011,68.68609752454154,0.735915885194585,0.79065530263672,0.48795117958860057,0.4956520371176987,3.1600330635593346,3.9055181268694743,4.115375058569458,17.622801821922597,70.70832074949054,29.291679250509464
05CGGC,Southey Green,2011,94.01639173235932,0.37172328377653807,0.19697375992609958,0.18235747379486617,0.23467729614618946,0.09173202538295874,0.31047981296874255,1.166825390402581,3.4288392252426934,94.81976607220814,5.180233927791842
05CGGD,South Wortley,2011,95.56577494734962,0.7778557660720498,0.4557120889706476,0.258689754138112,0.23680610659771623,0.2731692867378755,0.11966718443816891,0.788376980793542,1.5239478849022694,97.03614890899003,2.963851091009968
05CGGE,Stocksbridge,2011,96.14203766654593,0.7653896404123931,0.4125952336740821,0.3453557169788258,0.23622895538641617,0.0883149778735192,0.014945225096536665,0.7024009055873404,1.2927316784449547,97.55625149601883,2.443748503981177
05CGGF,Walkley,2011,90.39419743835764,1.151884494544287,0.7209443692534067,0.4489789988668803,0.3369466324408957,0.3543630152371586,0.17118279472223885,2.1563154163453695,4.265186840232127,92.60397293459623,7.396027065403775
